iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
1440	0.798	24	-1.67622523340909	-6.436809069820332	0.8873036897481097	3ZG3_A	7.4	6.656	0.012	7.4	7.029	4.493	7.988	1
1441	0.966	66	-1.6764133368588265	-6.438266983107449	0.8854382440691677	1NAY_C	4.6	6.912	0.174	7.0	2.729	4.943	9.469	0
1442	0.971	239	-1.6763896463700538	-6.438068850591826	0.8865610433648107	6NQ5_B	6.4	6.957	0.226	7.0	10.324	5.794	8.07	1
1443	0.998	12	-1.6763896463698207	-6.438068850590075	0.8873501701003587	6O5Z_B	7.88	7.254	0.023	7.5	7.429	6.463	8.498	1
1444	0.984	1	-1.6762954500380687	-6.437633202547585	0.8895789192895325	3UWS_D	6.3	6.9	0.889	7.0	0.948	5.153	8.438	1
1445	0.994	1	-1.676063572125841	-6.436369499207509	0.8937674160180991	6PFX_B	3.8	5.5	0.093	4.2	1.304	3.984	8.438	0
1446	0.982	18	-1.6759649626505992	-6.435522901872841	0.8957454300926267	2B39_B	7.7	6.868	0.293	7.0	0.675	4.317	9.21	1
1447	0.98	4	-1.6760060720863565	-6.435640869854714	0.8957637496499988	4FB5_B	6.9	7.34	0.212	5.94	0.34	5.483	9.249	1
1448	0.998	9	-1.6760060720863565	-6.435640869854714	0.896534467313166	3OOY_B	5.5	7.79	0.023	7.9	35.205	6.793	7.918	0
1449	0.952	33	-1.676234464773866	-6.437448502327187	0.8941201329535113	4G2K_C	8.5	6.094	0.019	4.5	1.661	4.015	8.458	0
1450	0.6	14	-1.6762342027182624	-6.437447923876295	0.8948986592565954	6F69_B	4.5	6.053	0.089	4.5	15.857	4.483	7.778	1
1451	0.994	4	-1.6762150829385598	-6.437391896023101	0.8960253434836877	4C0J_A	7.6	6.68	0.132	7.4	7.986	4.695	8.008	1
1452	0.397	9	-1.676215374661423	-6.437394903384443	0.896791523049941	2Q0C_B	6.5	7.13	0.03	6.5	22.846	6.473	8.764	1
1453	0.247	7	-1.676215652435817	-6.437397786297506	0.8975563571999161	4FAG_A	8.0	7.425	0.035	8.0	28.579	4.593	8.018	1
1454	0.963	54	-1.676215657218111	-6.437397836142417	0.8983234237759439	3KQC_L	5.5	6.433	0.005	7.2	7.838	5.003	8.488	1
1455	0.993	3	-1.676215657218111	-6.437397836142417	0.8990890324586849	5TO7_D	7.25	7.138	0.075	6.25	9.424	5.713	8.018	1
1456	0.956	90	-1.6762148929043086	-6.437395338850177	0.899866129834205	2BZK_B	6.0	6.734	0.006	5.5	11.056	5.483	8.497	1
1457	0.493	1	-1.6762149845155687	-6.437396295300138	0.9006273758075071	5CZD_B	8.5	7.65	0.125	8.5	19.549	5.153	8.518	1
1458	0.984	126	-1.6762125349499994	-6.4373868331056245	0.9014280364223836	4KFB_B	6.7	6.56	0.006	6.8	5.706	5.003	7.508	1
1459	0.953	53	-1.6763745266867158	-6.438659864615255	0.8999390333562166	2DRX_C	6.0	6.837	0.006	7.0	2.988	4.608	9.004	1
1460	0.996	2	-1.6763745176582376	-6.438659829009859	0.9007015356858298	3S0T_B	8.5	7.033	0.102	3.8	13.067	3.783	10.89	1
1461	0.995	15	-1.6763251244624198	-6.438412175339341	0.9021943080225164	5FOL_A	5.5	6.869	0.307	6.9	2.703	4.146	8.408	1
1462	0.847	3	-1.676062125490344	-6.436998324740544	0.9066992796451958	2QRW_L	7.2	6.713	0.089	7.25	9.367	5.603	7.878	1
1463	0.968	129	-1.6760454491230787	-6.436921094985554	0.9076976007342971	6C6C_B	4.0	6.567	0.224	5.5	1.465	4.47	8.984	0
1464	0.746	7	-1.6760455139758643	-6.436921771174279	0.9084435786711609	3ZBL_B	6.5	6.8	0.039	6.5	9.634	5.463	8.008	1
1465	0.809	51	-1.6761026612832102	-6.437387821947782	0.9084045419785499	4KJL_A	7.5	6.827	0.06	7.5	6.322	4.492	8.488	1
1466	0.972	429	-1.6760974337281254	-6.437341505298652	0.909221478045933	3SSP_A	5.6	6.974	0.394	8.0	4.546	4.583	8.509	1
1467	0.943	23	-1.6760765762477836	-6.437245878512334	0.9102746089331486	1JL8_B	6.0	6.6	0.178	6.1	16.152	5.241	9.239	1
1468	0.781	213	-1.6761168887010474	-6.437560491317694	0.9104580059867559	3SME_A	7.5	7.421	0.374	7.5	7.727	5.899	8.504	1
1469	0.486	1	-1.6761169880409674	-6.437561529794762	0.9111979956710282	3DCP_C	6.2	6.5	0.151	6.2	19.554	5.153	8.438	1
1470	0.999	22	-1.6760809604275955	-6.437414110261259	0.9124981174336452	3FUQ_A	8.5	5.97	0.107	7.0	2.03	3.873	7.888	0
1471	0.996	4	-1.6760334084282216	-6.437245524479217	0.914015444368397	5ZLP_L	5.0	6.56	0.115	7.0	8.011	3.647	8.258	1
1472	0.983	33	-1.6760550650564336	-6.437370178967233	0.9144419897419047	3AUF_A	4.6	6.447	0.368	6.45	0.368	3.917	8.669	1
1473	0.865	14	-1.6760550917577441	-6.437370461840188	0.9151750011040586	5U6A_E	7.2	6.42	0.743	7.2	5.187	4.489	8.488	1
1474	1.0	0	-1.6760550917577441	-6.437370461840188	0.9151750011040586	4GXJ_T	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1475	0.986	1	-1.6760550917577441	-6.437370461840188	0.9159069046306257	2H30_A	7.5	7.4	0.14	8.0	14.736	5.153	8.438	1
1476	0.689	2	-1.6769605156306553	-6.445075509458255	0.9043348726134663	3OGA_B	8.3	6.867	0.104	5.5	11.265	5.463	8.348	1
1477	1.0	0	-1.6769605156306553	-6.445075509458255	0.9043348726134663	4R03_A	4.2	6.8	0.311	6.8	0.311	4.693	8.908	0
1478	0.853	6	-1.6769435503532222	-6.444964199405003	0.9053268886669373	5N69_H	6.0	6.614	0.608	6.0	5.522	5.983	7.328	1
1479	0.933	1687	-1.6771111024923597	-6.4460056096295135	0.9036895034688912	4U1G_F	6.5	6.766	0.134	7.5	1.399	4.266	8.851	1
1480	0.521	91	-1.677095696785158	-6.445945245944671	0.9046889038312532	2ZUH_A	7.4	7.099	0.425	7.4	18.096	5.993	8.237	1
1481	0.986	1	-1.6770942852419142	-6.445930928224543	0.9054610954808678	3V0R_A	7.5	7.1	0.151	7.4	16.724	5.153	8.438	1
1482	0.694	109	-1.6771880998176611	-6.446376833708601	0.9048148248062803	4LPM_A	9.0	8.135	0.203	9.0	10.486	5.8	9.252	1
1483	0.927	8	-1.6777548844908527	-6.44969998550254	0.8974813889341559	3F45_A	6.0	6.35	0.046	4.6	4.11	4.592	8.068	1
1484	0.598	44	-1.677760130649111	-6.449714072611741	0.8981439152268172	4GM4_A	8.5	7.82	0.022	8.5	15.682	5.385	8.506	1
1485	0.93	12	-1.6782214250305507	-6.452805045473341	0.8923658848356262	4WD0_A	8.5	7.062	0.028	5.5	1.129	4.759	10.475	1
1486	0.873	36	-1.678104949739677	-6.452098811612086	0.8948175792171905	2CW0_P	5.85	6.701	0.235	5.85	3.403	5.413	8.098	1
1487	0.984	1	-1.678104949739677	-6.452098811612086	0.8955902007183134	2EJX_A	6.6	7.4	0.14	8.0	20.091	5.153	8.438	1
1488	0.596	4	-1.6781049985628058	-6.452099322749839	0.8963605922049575	1Z50_A	8.0	7.26	0.058	8.0	15.984	5.933	8.018	1
1489	0.914	12	-1.6780849380971745	-6.452002832316077	0.8973812063856024	2V3V_A	6.5	6.454	0.09	6.0	15.411	5.019	7.958	1
1490	0.895	28	-1.6780850197847261	-6.4520036689725675	0.8981475729663898	3TH4_T	7.0	6.481	0.874	7.5	6.558	4.983	8.007	1
1491	1.0	21	-1.6780850197847261	-6.4520036689725675	0.8989135010385736	3NQV_A	4.6	6.591	0.014	5.5	4.734	4.971	8.408	0
1492	0.986	3	-1.6780679177969677	-6.451958105922606	0.9000133864953188	4EKJ_A	6.5	6.325	0.117	6.0	9.249	4.883	8.508	1
1493	0.497	3	-1.6780683910850784	-6.451962969643486	0.9007690802328739	3H1G_A	5.0	5.575	0.049	5.0	18.256	4.983	7.878	1
1494	0.863	12	-1.6785369937082517	-6.454878476151241	0.8948671334096461	2YS7_A	8.5	6.277	0.41	8.5	3.681	4.207	8.558	1
1495	0.881	51	-1.678471026743301	-6.454529894753166	0.8966118811089722	2GG5_A	7.0	6.76	0.135	6.5	6.455	5.353	7.648	1
1496	0.92	62	-1.678471042515776	-6.454530059078839	0.8973806957450281	5OXG_D	6.5	6.586	0.005	6.0	10.46	5.443	8.823	1
1497	1.0	0	-1.678471042515776	-6.454530059078839	0.8973806957450281	1SG3_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1498	1.0	0	-1.678471042515776	-6.454530059078839	0.8973806957450281	5CWU_H	6.9	6.8	0.311	6.8	0.311	4.693	8.908	1
1499	0.997	5	-1.678471042515776	-6.454530059078839	0.8981481776461373	4GXZ_D	8.2	6.15	0.046	7.0	1.949	4.453	7.468	0
1500	0.041	418	-1.678482785530506	-6.454595121909525	0.8987445444690186	5P5T_A	4.6	4.649	0.019	4.6	38.335	4.578	4.618	1
1501	0.966	62	-1.678504801021548	-6.454840903493853	0.8992827953249991	3WD8_D	7.0	6.83	0.272	7.51	0.471	4.623	8.572	1
1502	0.999	10	-1.6785047882527366	-6.454840769612002	0.9000466288247959	7E67_A	4.6	5.609	9.55	5.6	14.238	4.484	7.008	1
1503	1.0	0	-1.6785047882527366	-6.454840769612002	0.9000466288247959	3LHL_A	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1504	0.916	347	-1.6785206098467922	-6.454961675663489	0.9005861505033281	4ZQS_B	8.0	6.754	0.56	7.5	4.837	4.473	8.517	1
1505	0.837	7	-1.6788312512792567	-6.456461965200012	0.8966496239692935	4NUM_D	8.5	7.35	0.192	7.5	4.842	4.993	8.76	1
1506	0.991	1	-1.6788312512792567	-6.456461965200012	0.897418568002794	6B87_D	5.4	7.65	0.125	8.5	9.031	5.153	8.548	1
1507	0.98	8	-1.6788457581471743	-6.456512810359102	0.8979424067108884	5H1Y_B	6.5	7.378	0.309	8.98	0.382	4.529	9.268	1
1508	0.622	7	-1.6788458036425193	-6.456513286872241	0.8987081410411449	5O3R_C	8.0	7.088	0.038	8.0	14.982	4.193	8.997	1
1509	0.986	1	-1.6788458036425193	-6.456513286872241	0.8994729791929241	4HED_A	7.4	6.9	0.155	7.0	19.833	5.153	8.438	1
1510	0.473	3	-1.6789896608686297	-6.457012430347182	0.8978120299222707	2FVM_D	6.5	6.575	0.27	6.5	20.284	5.553	7.888	1
1511	0.484	1	-1.6789898372447074	-6.457014261148135	0.8985762276749453	1W2Y_B	7.0	6.9	0.155	7.0	19.082	5.153	8.438	1
1512	0.49	1	-1.6789908818650774	-6.457024940803144	0.8993269087206642	5DN5_C	8.0	7.4	0.14	8.0	17.504	5.153	8.438	1
1513	0.854	20	-1.67893149996098	-6.456635633674302	0.9009312567337221	1S36_A	7.5	6.714	0.018	7.0	5.698	4.803	8.368	1
1514	0.921	12	-1.6789315083291265	-6.456635721389546	0.901691532656735	4Z2A_A	7.5	5.85	0.018	5.5	17.879	5.483	7.498	0
1515	0.492	3	-1.6789315776747606	-6.456636447064319	0.9024494529214442	4ATB_D	6.5	6.45	0.075	6.5	19.795	5.713	7.878	1
1516	0.65	16	-1.680528975121946	-6.467951250517444	0.880817674187859	6WXP_F	7.5	6.947	0.018	7.5	5.568	4.006	8.873	1
1517	0.936	62	-1.680528976904051	-6.467951269278003	0.8816182672653159	7P0C_A	7.5	8.371	0.002	8.0	18.312	7.493	10.486	1
1518	0.891	143	-1.6804825650127355	-6.467813498378723	0.8832841714321515	7POS_A	6.5	7.632	0.292	6.5	4.074	6.473	9.559	1
1519	0.605	27	-1.6804754605092258	-6.467785236358618	0.884188485399135	1PF3_A	4.6	5.618	1.165	4.6	15.74	4.573	8.496	1
1520	0.49	1	-1.6804759761557708	-6.467790524125985	0.8849751158989665	2O0P_A	5.6	6.2	0.14	5.6	18.098	5.153	8.438	1
1521	0.949	5	-1.6807139654528103	-6.468764711850171	0.8819617519641121	7C1O_A	7.6	7.4	0.458	9.0	0.71	5.099	9.057	1
1522	0.794	19	-1.6806616118333668	-6.468572215328802	0.88363717830544	5U6N_B	5.5	6.86	0.28	5.5	8.196	5.483	8.556	1
1523	0.897	9	-1.680661624345472	-6.468572345900299	0.8844319817410261	4LC1_B	7.5	6.51	2.485	5.5	7.764	5.483	9.007	1
1524	0.837	25	-1.6806934084339258	-6.468693144247468	0.8847016010574611	2JAW_A	4.5	5.204	0.026	4.0	9.219	3.984	7.526	1
1525	1.0	0	-1.6806934084339258	-6.468693144247468	0.8847016010574611	7EEH_D	7.75	6.8	0.311	6.8	0.311	4.693	8.908	1
1526	0.971	649	-1.6808169480853372	-6.469467888164136	0.8836894818108634	1ETZ_L	7.0	6.685	0.17	6.5	0.739	4.059	8.817	1
1527	0.842	13	-1.6814688066847607	-6.473603513559481	0.875011339789229	3BUO_D	7.0	7.254	0.088	6.5	8.64	6.093	9.237	1
1528	1.0	0	-1.6814688066847607	-6.473603513559481	0.875011339789229	2YHF_I	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1529	1.0	0	-1.6814688066847607	-6.473603513559481	0.875011339789229	2HF1_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1530	1.0	0	-1.6814688066847607	-6.473603513559481	0.875011339789229	6T5K_C	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1531	0.935	2	-1.6819324475466457	-6.475778646639504	0.8686287214286973	7VPF_B	7.5	6.167	0.092	7.5	0.647	3.937	8.138	1
1532	0.733	181	-1.6820705850461124	-6.47685027681238	0.8674536791594283	3U9C_B	6.5	7.542	0.156	8.5	10.616	6.003	8.516	1
1533	0.493	3	-1.6820097552543678	-6.476637262680464	0.8693415106325598	5IF9_B	8.0	7.95	0.072	8.0	21.082	5.713	9.435	1
1534	0.943	663	-1.6820546686116162	-6.476956043021285	0.8695099634385347	5GZN_L	7.0	6.681	0.069	7.5	2.701	4.129	8.811	1
1535	0.931	347	-1.6820610539178313	-6.477015537064663	0.8702424926363711	5N38_B	8.5	6.753	0.637	7.5	5.292	4.474	8.516	1
1536	1.0	0	-1.6820610539178313	-6.477015537064663	0.8702424926363711	1XCS_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1537	0.333	140	-1.6820573666012724	-6.476997822851905	0.8711213988002943	3L7A_A	6.7	6.801	2.364	6.7	27.892	5.975	8.428	1
1538	0.832	5	-1.6820573711044469	-6.476997870239693	0.8719413150134072	7DNQ_A	9.0	8.133	0.03	8.5	21.032	6.123	9.006	1
1539	0.984	3	-1.6821117144606725	-6.477143884718157	0.8716636775339494	6IWR_F	5.6	7.45	0.106	8.49	0.545	5.043	9.041	1
1540	0.964	784	-1.6821716692402786	-6.477488558958128	0.8715863074099468	6ITJ_B	6.5	6.918	0.212	7.5	1.825	4.738	8.617	1
1541	0.678	3	-1.6828412439094074	-6.4810669811227894	0.8619042289618258	5DHD_A	6.5	6.575	0.709	6.5	6.022	5.623	7.878	1
1542	0.878	20	-1.6828779591466823	-6.481302882594362	0.862211593770522	7ER1_D	6.4	5.8	0.017	6.4	2.715	4.059	7.528	1
1543	0.749	7	-1.682877964129853	-6.48130293505116	0.8630493278123574	4EVB_A	8.8	7.063	0.038	7.5	14.445	3.953	8.808	1
1544	0.903	70	-1.6829873793520433	-6.48226706108179	0.8623007476531158	3QWR_D	7.0	6.87	0.005	6.5	2.533	4.516	8.794	1
1545	0.389	49	-1.6829882414540893	-6.482243706411022	0.8630789327572506	6A0M_A	7.0	6.752	0.155	7.0	25.329	5.109	7.728	1
1546	0.997	7	-1.6829882414540893	-6.482243706411022	0.8639150248694174	5DIZ_B	7.8	5.913	0.033	7.5	5.243	5.313	7.508	0
1547	0.668	2	-1.6834890363843367	-6.486667508174566	0.8575038335661332	4I95_B	6.0	7.1	0.101	6.0	5.82	5.463	8.538	1
1548	1.0	2	-1.6834890363843367	-6.486667508174566	0.8583509874670363	4BWG_L	3.1	6.4	0.099	6.2	27.047	5.463	8.128	0
1549	1.0	0	-1.6834890363843367	-6.486667508174566	0.8583509874670363	4KTB_D	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1550	0.358	10	-1.6834978840321055	-6.486686383521096	0.8589822194740275	4MJ2_B	7.5	7.318	0.05	7.5	27.265	6.483	8.356	1
1551	0.329	2	-1.6834978985122777	-6.4866865357442345	0.8598262821456046	6ILA_A	8.5	7.933	0.07	8.5	28.329	5.463	8.518	1
1552	0.664	11	-1.6834984608716794	-6.486692170294972	0.8606607381395909	1GZY_B	7.5	7.421	0.023	7.5	13.06	6.483	8.994	1
1553	1.0	0	-1.6834984608716794	-6.486692170294972	0.8606607381395909	1US7_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1554	0.918	110	-1.683482067715219	-6.4866016563943	0.8617515816002007	1MFM_A	8.0	6.318	0.03	7.5	3.87	4.581	8.198	1
1555	0.944	38	-1.683503072704523	-6.486692472240968	0.8622507136149514	7A71_A	6.5	6.538	0.044	7.5	10.056	4.973	8.249	1
1556	0.878	49	-1.6834546032512112	-6.486303522666072	0.8637944699914344	6L9B_A	4.6	5.836	0.005	4.5	4.351	3.996	8.488	1
1557	0.956	1	-1.6833620600752814	-6.48592557637768	0.8661510782878815	1C8B_B	7.4	6.9	0.719	7.0	0.743	5.153	8.438	1
1558	0.744	3	-1.6833620772534255	-6.485925755819341	0.8669807807102533	5Y5R_F	7.7	7.375	0.07	7.5	20.704	5.713	7.878	1
1559	0.837	171	-1.6833645795600205	-6.4859514180554285	0.8677731315022116	3RDX_B	4.5	5.109	0.013	4.0	7.204	2.009	8.491	1
1560	0.995	4	-1.6833645795600205	-6.4859514180554285	0.8685998387679824	6SJ1_B	7.5	6.56	0.061	6.5	34.013	5.933	7.658	1
1561	0.195	4	-1.6833651276043622	-6.485957028982183	0.8694170400758385	4D1L_F	7.5	7.36	0.057	7.5	30.14	5.933	7.658	1
1562	0.999	17	-1.6833651276043622	-6.485957028982183	0.8702404428117476	4ORW_B	8.5	6.347	0.016	7.5	8.954	3.793	8.008	0
1563	1.0	70	-1.6833651276043622	-6.485957028982183	0.8710621235236554	3BWM_A	10.5	7.782	0.003	9.0	7.493	5.467	9.023	0
1564	0.809	52	-1.6833528418999157	-6.485896304053893	0.8720716039903553	5OLX_A	7.2	7.257	0.024	7.5	22.014	5.577	8.488	1
1565	0.996	13	-1.6832684640088178	-6.485510815376368	0.8742315866518062	5H63_D	7.5	7.164	0.247	6.5	6.184	5.493	8.556	1
1566	0.355	13	-1.6832688162692793	-6.485514440794614	0.8750403632487577	5N6Q_B	7.5	6.986	0.022	7.5	23.92	4.004	7.518	1
1567	0.747	11	-1.6832688359649846	-6.485514646686483	0.8758522588535231	2EWS_B	6.5	7.65	0.021	8.5	20.395	6.483	8.508	1
1568	0.248	3	-1.6832688898179777	-6.485515210122575	0.876662012743655	3MF2_B	4.6	5.15	0.034	4.6	30.43	4.584	7.878	1
1569	0.71	6	-1.683268899879739	-6.485515315911268	0.8774708022795741	3UHA_B	6.5	6.829	0.044	6.5	11.96	5.983	8.008	1
1570	0.897	9	-1.6832422153792357	-6.485370611463774	0.8786781040200219	3CU9_A	7.5	7.485	1.312	8.5	15.936	5.493	8.508	1
1571	0.96	28	-1.6832875996358152	-6.4856177004048785	0.8787874452344668	4MID_A	8.5	6.407	0.107	7.4	1.718	3.888	8.477	0
1572	0.414	11	-1.68328766052494	-6.485618336102245	0.879591264755334	5BZF_A	6.5	6.65	0.026	6.5	23.324	5.493	7.998	1
1573	0.891	230	-1.6832868208127993	-6.485617917602094	0.8804108934622438	1PEB_A	6.5	6.743	0.004	6.5	3.888	4.581	8.978	1
1574	0.199	4	-1.6832868616713652	-6.485618346482998	0.8812117145262024	3OO8_A	4.5	4.96	0.022	4.5	32.882	4.484	7.658	1
1575	0.881	10	-1.68347421716108	-6.486327905195852	0.8789023744012865	1INV_A	7.4	7.409	2.691	6.5	4.707	6.473	9.008	1
1576	0.723	44	-1.6836761478192706	-6.487802848073072	0.8767660343362742	6RHX_A	6.5	6.676	0.019	6.5	10.658	5.123	8.563	1
1577	0.966	1642	-1.6837370815421107	-6.488168641329967	0.8766676145350955	3V7A_H	5.5	6.764	0.14	7.5	1.478	4.233	8.859	1
1578	0.994	8	-1.6836897420559043	-6.48800690955901	0.8783089893779606	3MAD_B	8.4	7.6	0.194	8.3	8.931	6.243	8.598	1
1579	1.0	0	-1.6836897420559043	-6.48800690955901	0.8783089893779606	6J0I_F	7.3	6.8	0.311	6.8	0.311	4.693	8.908	1
1580	0.351	26	-1.6838302058721497	-6.488946736348709	0.8770744773961779	2ZSF_A	6.5	6.852	0.042	6.5	26.684	6.293	8.541	1
1581	0.728	14	-1.6838030078429886	-6.48884780336069	0.8783438508102124	2FNQ_B	8.0	6.633	0.151	8.0	10.742	4.473	8.008	1
1582	0.943	23	-1.683772644063288	-6.488714018676779	0.8796263186378468	1JIB_B	6.0	6.6	0.181	6.1	17.458	5.263	9.227	1
1583	0.946	285	-1.68384061911566	-6.4890552875169725	0.8793862613715436	3PIZ_A	8.0	7.015	1.108	6.5	2.78	4.96	8.608	1
1584	0.732	14	-1.6838406179562828	-6.489055275228205	0.8801897552296434	6C3Y_A	7.8	7.613	2.18	7.7	16.258	7.373	7.808	1
1585	0.567	6	-1.6838409014941516	-6.489058185999687	0.8809876214843569	4HKR_B	6.5	7.186	0.043	6.5	16.098	6.303	8.998	1
1586	0.965	100	-1.6837756017592398	-6.488797391397031	0.8828507173201467	5JV1_F	6.5	6.377	0.085	7.5	8.472	4.374	8.568	1
1587	0.878	40	-1.6837756259716152	-6.48879764337226	0.8836469214759635	2Q67_B	8.0	7.407	0.007	7.5	12.831	5.983	9.492	1
1588	0.836	255	-1.683592632269985	-6.487537231828478	0.8870394776266638	4CWV_B	6.0	6.346	0.073	6.5	6.268	5.581	7.498	1
1589	0.989	25	-1.6835534992707168	-6.487371265780357	0.8884462687988003	4JSR_A	8.0	6.57	0.188	5.5	1.994	5.363	8.178	1
1590	0.997	5	-1.6835522326460586	-6.487367012962538	0.8892536576858554	7KW3_A	5.5	7.5	0.737	7.4	0.763	6.103	8.668	0
1591	0.933	62	-1.6835487843250991	-6.487366206011647	0.8901236535557013	7FFC_H	8.5	6.854	0.179	8.5	2.589	5.41	8.494	0
1592	0.853	6	-1.68355587149534	-6.487435595772258	0.8908064456454825	4WSL_A	6.7	5.864	0.034	6.3	8.237	3.29	7.288	1
1593	0.869	159	-1.6835225615504037	-6.487331476626326	0.8921902395411555	4PS3_A	8.5	7.635	0.236	8.5	5.167	6.163	9.118	1
1594	0.776	13	-1.6835891506406513	-6.48760733498449	0.8919126634976944	4O2R_B	8.5	6.793	0.022	8.5	8.363	4.593	8.798	1
1595	1.0	0	-1.6835891506406513	-6.48760733498449	0.8919126634976944	1GKR_D	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1596	0.999	575	-1.6835903849657865	-6.487616717859398	0.8926750911303623	3MDZ_A	4.5	7.964	1.016	7.86	1.127	6.237	9.072	0
1597	0.999	5	-1.6835903332230484	-6.487616460061918	0.8934527375762602	6GUI_B	4.5	6.217	0.048	5.5	7.076	5.303	7.468	0
1598	0.49	1	-1.6835906293077	-6.487619520058942	0.8942239546857865	2VRC_D	8.0	7.4	0.14	8.0	18.666	5.153	8.438	1
1599	0.962	12	-1.6835485498039497	-6.487158423679835	0.8955916711182782	4AAM_A	7.5	6.277	0.022	5.4	3.395	3.962	8.48	1
1600	0.493	1	-1.6835486763677012	-6.4871597404531185	0.89636096614079	5FX0_A	8.5	7.65	0.125	8.5	19.276	5.153	8.518	1
1601	0.733	181	-1.683683413161655	-6.4882088046223165	0.8952378743807413	5ORJ_B	6.5	7.542	0.158	8.5	10.205	6.003	8.516	1
1602	1.0	0	-1.683683413161655	-6.4882088046223165	0.8952378743807413	3LB6_D	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1603	0.992	268	-1.683625235206764	-6.488061602909868	0.8971914633419358	5A7G_A	8.5	6.642	0.347	5.5	1.592	4.903	8.521	1
1604	0.685	15	-1.6836245210308598	-6.488108560109644	0.8979867510192737	1DIW_A	7.0	6.527	0.651	7.0	11.693	4.252	8.488	1
1605	0.973	51	-1.6835474341713388	-6.487779421594326	0.8999643260582048	1PL4_D	7.6	7.69	0.092	7.8	9.086	6.093	9.037	1
1606	0.66	47	-1.6835839874628753	-6.487957919707141	0.9001612558312111	7RG4_E	7.0	6.451	0.196	7.0	13.074	5.493	7.058	1
1607	0.942	44	-1.6838230672191687	-6.489281500328009	0.8973208985805111	2VG8_A	8.0	6.678	0.24	8.0	1.267	4.965	8.488	1
1608	0.928	140	-1.6838094544825337	-6.489172751617956	0.8982792158971855	6CZQ_R	5.6	6.724	0.103	6.5	5.082	4.494	8.518	1
1609	1.0	0	-1.6838094544825337	-6.489172751617956	0.8982792158971855	4TYZ_B	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
1610	0.975	5	-1.683466644232169	-6.486493596500739	0.9038495081480014	2V7G_D	6.9	6.567	0.051	5.8	13.123	5.313	8.548	1
1611	0.897	1699	-1.6835800174179067	-6.487203941737363	0.90297298862502	3Q1S_L	7.5	6.767	0.116	7.5	2.372	4.254	8.81	1
1612	0.943	251	-1.683751571179744	-6.488091996512565	0.9011312941027035	4R7H_A	7.5	6.96	0.367	7.5	1.051	4.609	8.759	1
1613	0.962	661	-1.683825766378104	-6.488459628897824	0.9007790101530471	3C7Q_A	7.4	6.913	0.238	8.0	0.945	4.613	8.638	1
1614	0.905	429	-1.6838437132777395	-6.488622174901315	0.9012907058313221	4LQT_A	6.5	6.972	0.283	8.0	4.463	4.581	8.514	1
1615	0.973	16	-1.6838789490005366	-6.488730950277884	0.9014240548841489	4R1U_B	7.5	6.597	0.521	5.5	1.27	5.433	8.008	1
1616	0.999	5	-1.683878460946105	-6.488728521327853	0.90219078797076	1J1J_D	4.5	6.267	0.228	5.6	6.956	4.593	8.628	0
1617	0.814	32	-1.6838847937911603	-6.488750664040909	0.9028419027481198	4BYM_B	5.0	7.591	0.052	5.0	7.226	4.98	10.481	1
1618	0.986	9	-1.683596534600794	-6.487297669913265	0.9078655155288785	6VGS_DDD	6.8	6.16	1.045	6.31	1.269	4.963	6.888	1
1619	0.984	709	-1.683554235251257	-6.487015022538842	0.9092150626051468	4GXU_X	7.9	6.664	0.204	7.5	0.762	4.081	8.675	1
1620	1.0	0	-1.683554235251257	-6.487015022538842	0.9092150626051468	5F1C_C	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1621	0.994	5	-1.683468678721829	-6.486627099587306	0.9112510987786504	5GVH_A	9.0	7.412	0.046	8.67	6.974	5.973	8.698	0
1622	0.767	9	-1.6837208736491602	-6.487849016688193	0.9082194101967513	4XPJ_B	6.5	6.73	0.238	6.5	6.878	6.153	7.508	1
1623	0.939	32	-1.683720877344501	-6.48784905564159	0.9089651551178592	6UG0_D	5.0	7.8	1.211	8.0	17.884	5.003	9.496	0
1624	0.991	2	-1.683720877344501	-6.48784905564159	0.9097094772856296	6QB5_D	6.0	6.933	0.103	7.0	27.085	5.463	8.128	1
1625	0.946	18	-1.6837208806853687	-6.487849090858412	0.9104522689501204	1U7G_A	6.5	4.995	0.006	4.6	30.594	4.581	7.988	1
1626	1.0	0	-1.6837208806853687	-6.487849090858412	0.9104522689501204	3KQ5_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1627	0.869	30	-1.6836756709251595	-6.4875360820084875	0.9118248649281795	1OUR_A	8.0	7.523	0.248	8.5	16.238	3.796	8.518	1
