iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
1520	0.803	9	-3.088768867308776	-3.9382423885846825	0.5817027242691335	5HZD_A	8.5	6.93	0.393	8.5	1.725	5.903	8.538	1
1521	0.601	13	-3.088844246549309	-3.940055975306254	0.5888059257974411	1EG7_B	7.6	7.258	0.089	7.51	2.775	5.963	7.788	1
1522	0.933	204	-3.08896559780092	-3.9435431393097957	0.5926889309287984	6A94_B	6.0	6.778	0.109	7.5	0.533	4.979	8.588	1
1523	0.928	153	-3.0890062625374166	-3.94409978483671	0.598067968844137	4R7G_A	7.5	6.876	0.25	7.2	0.43	4.271	9.044	1
1524	0.836	14	-3.0891040769711076	-3.947545174918007	0.6041068565692314	3CAA_B	5.6	5.86	0.07	5.59	1.254	3.548	8.428	1
1525	0.874	7	-3.089185550623991	-3.950448186856716	0.6113730657025175	5LOT_D	8.0	6.613	0.244	6.5	3.136	5.403	8.028	1
1526	0.888	30	-3.089230492212398	-3.9520448243842976	0.621346788378269	1LDQ_B	5.8	5.771	0.769	6.5	1.483	4.035	8.308	1
1527	0.999	76	-3.0892301629791734	-3.9520403292605684	0.6345795990995383	6XAY_D	4.0	6.919	0.346	6.5	0.576	4.588	8.793	0
1528	0.956	47	-3.08927776527681	-3.953211990426754	0.6433493812615627	3DL0_B	8.0	7.227	0.171	9.0	1.121	4.949	9.061	1
1529	0.497	1	-3.0896518467466945	-3.9665460589132038	0.6290534680486907	5J9T_L	7.5	7.15	0.15	7.5	4.055	5.153	8.438	1
1530	0.894	176	-3.089708013308983	-3.9689418057201586	0.6387505458657713	4HL2_B	5.5	6.818	0.218	7.5	1.267	4.922	8.662	1
1531	0.977	2	-3.0896620975941755	-3.9682997172726373	0.6565983972905011	5YQI_A	6.0	5.567	0.201	4.9	2.926	4.448	8.128	1
1532	0.849	31	-3.089749995270465	-3.9709631190580343	0.661054950292019	2CBI_B	6.5	6.763	0.207	6.51	0.999	4.796	8.947	1
1533	0.901	9	-3.0898321305205094	-3.973867789510977	0.667668086740102	2ZRT_H	6.0	6.47	3.913	6.5	4.605	5.473	7.438	1
1534	1.0	0	-3.0898321305205094	-3.973867789510977	0.667668086740102	1VAQ_D	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1535	0.995	4	-3.0898320877943837	-3.973866488855018	0.6799401601794957	2I6G_B	8.5	7.76	0.084	8.0	1.907	5.813	9.555	1
1536	0.981	1	-3.0898320877943837	-3.973866488855018	0.6919638086005768	5WD9_A	5.5	7.15	0.15	7.5	3.862	5.153	8.438	1
1537	0.964	112	-3.0898280608138253	-3.9740794995810127	0.7043236407913113	1AU3_A	7.0	6.001	0.414	6.5	0.648	3.501	8.622	1
1538	0.801	5	-3.089947459587696	-3.9785065726326914	0.7078084047619968	4EB7_C	7.5	7.6	0.418	7.5	1.407	5.833	10.729	1
1539	0.998	680	-3.089950642809666	-3.9785664023421474	0.7190115145284381	6CWG_D	10.5	6.644	0.243	7.49	0.389	4.202	8.726	0
1540	0.839	32	-3.0900738991292505	-3.982689492178602	0.7221648131339095	2E6F_B	5.0	6.058	0.114	5.0	1.171	4.912	8.708	1
1541	1.0	0	-3.0900738991292505	-3.982689492178602	0.7221648131339095	3DWD_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1542	0.788	8	-3.0902361801181897	-3.988951906492164	0.7232299436767533	5TIF_A	5.0	6.089	0.03	6.5	3.017	4.445	7.548	1
1543	0.716	6	-3.0903688857908476	-3.9936576610146166	0.7258408184300315	3S0Y_B	6.5	6.943	0.044	6.42	2.223	4.963	9.023	1
1544	0.528	5	-3.0907982242195815	-4.008943051070549	0.7094071824924653	5WU2_B	7.5	7.217	0.052	7.5	3.584	6.123	7.618	1
1545	0.977	11	-3.0908362250663384	-4.009564876588986	0.7175849710725944	1U9A_A	7.5	7.233	0.148	8.5	1.48	5.323	8.638	1
1546	0.403	41	-3.0913881786893755	-4.028344638756195	0.6913534681663741	6QKT_B	8.5	8.221	0.096	8.5	4.536	6.553	8.857	1
1547	0.944	709	-3.091348268554928	-4.027761346560986	0.7069233474343508	1LYY_A	4.0	4.905	0.409	4.5	1.548	3.487	7.722	1
1548	0.766	709	-3.0916352317417912	-4.034533807395054	0.6951633139016484	1GFE_A	4.5	4.905	0.406	4.5	1.535	3.481	7.728	1
1549	0.98	1	-3.0916352317417912	-4.034533807395054	0.7068825166654961	6PMH_A	5.6	7.15	0.15	7.5	3.981	5.153	8.438	1
1550	0.969	4	-3.0915061044886776	-4.0319075883536835	0.7283273487257268	7AX1_B	6.0	7.2	0.077	8.2	1.78	5.873	8.308	1
1551	0.999	15	-3.091506104385949	-4.031907584675758	0.7393830404988644	3IMJ_B	4.6	6.888	0.019	7.5	2.297	5.023	8.552	0
1552	0.688	589	-3.0916788736219947	-4.038116248108598	0.7393613306991987	6SG0_A	7.8	7.946	1.026	7.8	2.213	6.06	9.021	1
1553	0.926	52	-3.091711057701357	-4.03960222419884	0.7488537489765051	6PCC_D	7.8	6.119	0.231	7.8	0.516	3.805	8.667	1
1554	0.987	3	-3.091679879878367	-4.039167110887335	0.7623692174520555	4JBG_D	8.5	7.2	0.235	7.5	2.052	5.713	8.268	0
1555	0.958	291	-3.091639831948893	-4.037899300671878	0.7751475232768439	3MO1_B	7.2	6.7	0.197	6.5	0.368	4.093	9.021	1
1556	0.54	3	-3.0921221491040054	-4.054795189418111	0.7562122809058371	2QKV_B	7.5	7.075	0.076	7.5	3.276	5.713	7.878	1
1557	0.807	159	-3.092260889520795	-4.059035252567446	0.7567100293574623	1E8Y_A	7.2	7.643	0.245	7.25	1.288	6.073	9.138	1
1558	0.885	498	-3.0922720312498195	-4.0597407225150635	0.7666773176129947	5N68_A	5.9	6.748	0.243	5.99	1.031	5.616	7.865	1
1559	0.378	17	-3.0927907277518867	-4.0783056434598794	0.7454540264874001	4EC8_B	6.2	6.667	0.017	6.2	4.73	6.013	8.538	1
1560	0.526	1	-3.093212119040919	-4.093207558600749	0.7297886417186843	4KDL_B	5.0	5.9	0.122	5.0	3.58	4.893	8.438	1
1561	0.973	53	-3.093205664094701	-4.092845142597934	0.7409891646199425	1KLF_P	8.2	6.754	0.021	8.54	0.896	4.069	8.601	1
1562	0.836	5	-3.093329594220242	-4.097281760987946	0.7439976306245991	4XVW_Y	5.8	6.55	0.051	7.0	2.53	4.458	8.358	1
1563	0.195	89	-3.094028892563637	-4.121593777382269	0.7106272507863526	6PJ0_A	6.5	6.546	4.432	6.5	6.197	6.263	6.854	1
1564	1.0	0	-3.094028892563637	-4.121593777382269	0.7106272507863526	4DVG_B	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1565	0.892	437	-3.0941692776340597	-4.124993681126798	0.711989834045102	7MYY_B	5.5	5.731	0.336	5.49	0.566	4.394	7.461	1
1566	0.491	1	-3.0944863457989555	-4.1363898027417605	0.702616948802584	6HMF_B	6.7	6.75	2.568	6.7	4.159	5.153	8.438	1
1567	0.495	1	-3.0948427236220843	-4.148999565924268	0.6904959422302762	5YGC_A	7.0	6.9	0.751	7.0	4.015	5.153	8.438	1
1568	0.221	9	-3.095290695123455	-4.165115167930082	0.6720613987056927	2W3G_B	7.0	6.88	0.309	7.0	6.748	5.923	7.098	1
1569	1.0	0	-3.095290695123455	-4.165115167930082	0.6720613987056927	7QS4_D	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1570	0.737	14	-3.0954182378713475	-4.169722141510061	0.6753965520382663	5FMC_B	7.5	7.17	0.02	7.5	2.371	6.193	8.528	1
1571	0.649	64	-3.095541318337124	-4.17408321915761	0.6789451493675472	6ET4_A	4.8	5.609	0.012	4.8	2.902	4.551	8.098	1
1572	0.902	92	-3.0955560481706104	-4.174383852382582	0.689854044316094	7KQV_D	6.2	6.867	0.461	6.45	0.724	5.533	8.602	1
1573	0.922	120	-3.095558519855529	-4.175030511220268	0.7022104101260656	5QTH_A	6.0	6.062	0.299	5.75	0.848	4.18	8.266	1
1574	0.794	3	-3.0959164679442943	-4.185263849544393	0.6890530999677861	6LGX_B	8.0	7.2	0.239	6.5	2.145	5.713	8.258	1
1575	0.453	8	-3.096183693517197	-4.194933351324531	0.6828132173642548	3EXI_B	6.5	6.811	0.035	6.5	4.898	6.393	8.018	1
1576	0.801	9	-3.096277172812855	-4.198313869775646	0.688402020663202	5EEG_B	8.0	6.415	0.131	8.0	1.777	4.417	8.508	1
1577	0.995	7	-3.096277172812855	-4.198313869775646	0.7002564318746091	4LV8_B	5.5	6.313	0.037	7.0	2.184	4.552	7.548	1
1578	0.963	50	-3.0963129572140673	-4.19951616175418	0.7094679200644746	4M63_E	8.0	6.423	0.689	6.5	1.665	4.596	8.478	1
1579	0.947	347	-3.0963382435664575	-4.200386041313459	0.719216833915739	4BOZ_E	5.5	6.761	0.174	7.5	1.148	4.404	8.566	1
1580	0.444	6	-3.096633491138096	-4.211080780339242	0.7113123163027616	5T7K_A	5.0	5.343	0.023	5.0	4.868	4.573	7.288	1
1581	0.99	50	-3.0966287134506594	-4.211004492831763	0.723123843988388	5FBL_B	5.0	6.824	0.397	6.5	0.861	5.367	8.654	0
1582	1.0	0	-3.0966287134506594	-4.211004492831763	0.723123843988388	3LX2_C	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1583	0.952	64	-3.0966044097156096	-4.21074814503984	0.7362632049386332	7VEZ_D	8.0	6.811	0.236	6.51	0.803	4.618	8.525	1
1584	0.518	3	-3.0969704165141203	-4.223639632042462	0.7239762860475554	2BYV_E	7.5	7.075	0.134	7.5	3.799	5.693	7.878	1
1585	0.795	39	-3.097169142119176	-4.2303788091519205	0.7223790019235728	4NB7_A	9.0	7.47	0.84	9.0	1.548	4.963	9.07	1
1586	0.509	1	-3.0974110847067746	-4.239153999705256	0.7179296841610294	4O6J_A	4.5	5.65	0.104	4.5	4.347	4.424	8.438	1
1587	0.854	130	-3.0976880237582898	-4.246121493406436	0.7098158879665093	5O4P_B	7.5	7.18	0.217	8.5	1.073	4.436	8.923	1
1588	0.692	19	-3.0978280551676485	-4.251137038612074	0.712186205267475	1CY7_A	5.0	6.41	0.107	5.0	2.73	4.907	8.666	1
1589	0.931	1620	-3.0978623691269385	-4.2522279191177805	0.7211976799165649	4KKL_F	7.0	6.769	0.198	7.5	0.504	4.202	8.955	1
1590	0.644	10	-3.0981639974463295	-4.260630365568549	0.7113554454482897	2XSH_L	6.0	6.391	0.262	6.0	2.869	5.633	8.158	1
1591	0.684	9	-3.098363359259827	-4.266931837454248	0.7095883207941985	4O6D_B	5.5	6.48	0.327	5.49	2.307	5.343	8.866	1
1592	0.76	20	-3.0985816200691922	-4.273530943445349	0.7061457808933075	5VIN_B	6.5	7.19	0.035	6.5	1.928	4.597	9.775	1
1593	0.427	11	-3.098811315504813	-4.281892120655373	0.7024811880408494	3WQE_B	8.5	7.692	0.037	8.5	5.311	5.823	8.558	1
1594	0.909	10	-3.0988470310150578	-4.2831869595124505	0.7116793008344472	4WOG_D	8.5	6.355	0.027	4.6	0.965	4.116	8.498	0
1595	0.798	349	-3.098846605144929	-4.283184647355123	0.7230976925730279	1ZYT_A	6.8	6.775	0.959	6.91	1.156	4.994	7.995	1
1596	0.992	2	-3.098846605144929	-4.283184647355123	0.7342580825075478	7DUS_A	8.6	5.933	0.083	5.5	5.924	5.383	8.128	0
1597	0.988	2	-3.098846605144929	-4.283184647355123	0.7451953724820679	6XPI_F	5.5	7.167	0.1	10.5	2.77	4.136	10.549	1
1598	0.723	182	-3.0991967071449897	-4.2940369716136875	0.733466537524745	7A1Z_A	8.5	7.531	0.476	8.5	1.972	6.023	8.582	1
1599	0.387	53	-3.0994817751025106	-4.304343742350237	0.7262563374513635	7DII_B	7.0	6.776	0.148	7.0	5.496	4.676	9.34	1
1600	0.994	3	-3.099481775080915	-4.304343742012637	0.7373535563227318	1HYQ_A	8.6	5.725	0.46	5.75	0.46	4.208	7.878	0
1601	0.266	7	-3.099816914021505	-4.316486320342033	0.7269886897175359	3VHN_H	5.5	6.013	0.032	5.5	6.597	5.413	8.318	1
1602	0.613	46	-3.0999593151834746	-4.3217050791522835	0.728938550314199	5FNU_A	5.6	6.226	0.025	5.6	3.535	4.606	7.608	1
1603	0.897	164	-3.0999615785447165	-4.322160392787845	0.7400268760703176	1BDU_A	7.8	7.542	0.551	7.5	0.76	6.047	8.976	1
1604	0.494	1	-3.1001514893923807	-4.3290941711230415	0.7388620756677524	6O7C_A	8.2	7.5	0.134	8.2	4.62	5.153	8.438	1
1605	0.972	1	-3.1001512098507393	-4.329088830377037	0.7497282484109524	1YYV_B	6.2	7.15	0.479	7.49	0.834	5.153	8.438	1
1606	0.885	66	-3.100129584026191	-4.3289430093262	0.7620378398907741	2OVZ_B	8.0	7.478	0.469	8.0	0.801	5.006	8.762	1
1607	0.964	102	-3.1001554741341977	-4.32985305728367	0.7708258710515316	7T9O_A	6.0	6.624	0.143	6.5	2.669	4.601	8.038	1
1608	0.998	3	-3.1001554741341977	-4.32985305728367	0.7810314520606254	2R5R_A	4.2	8.25	0.685	9.0	1.386	5.713	9.2	0
1609	0.519	43	-3.1004156196510793	-4.338854668933489	0.7751636261500751	4H2O_B	7.5	6.841	0.085	7.5	4.104	4.85	7.808	1
1610	0.864	53	-3.1006172781862085	-4.344751010537218	0.7727199055599505	5Y3Q_A	8.0	6.716	0.051	8.0	0.894	4.504	8.458	1
1611	0.447	59	-3.100853046142171	-4.353267011745895	0.7683527318066442	1PX3_D	6.5	6.775	0.103	6.5	4.92	5.648	8.689	1
1612	0.97	32	-3.100830875929674	-4.352858189357593	0.780012827822713	7KR9_A	7.2	6.464	0.761	6.5	0.88	4.883	8.036	1
1613	0.981	1	-3.100830875929674	-4.352858189357593	0.7900350228909299	6IA5_E	5.5	5.9	0.122	5.0	4.459	4.913	8.438	1
1614	0.798	589	-3.1008330983960333	-4.352988011937307	0.7997431567290526	3U45_X	8.0	7.946	0.954	7.8	2.566	6.058	9.017	1
1615	1.0	0	-3.1008330983960333	-4.352988011937307	0.7997431567290526	3FKA_D	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1616	0.99	6	-3.1008171330435976	-4.352756859133704	0.8106600776638625	2Y0F_D	7.5	6.643	0.124	6.0	2.585	5.573	8.963	1
1617	0.342	2	-3.1011266975824343	-4.3640574036677915	0.8022219175754293	4FYE_A	8.0	7.6	0.085	8.0	5.675	5.463	8.138	1
1618	0.968	140	-3.1011173535836667	-4.364248281886549	0.8130821313395261	7K6N_A	9.75	7.619	0.373	6.91	0.401	6.243	9.497	0
1619	0.832	5	-3.101197736076673	-4.367174572088772	0.8178202152429261	3PMR_B	5.6	6.35	0.083	6.5	4.305	5.543	7.468	1
1620	0.964	305	-3.101206016998028	-4.367383123023829	0.8265160186386824	1PPZ_A	5.0	6.765	0.212	7.97	0.33	4.287	8.682	1
1621	1.0	0	-3.101206016998028	-4.367383123023829	0.8265160186386824	4JQU_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1622	0.606	4	-3.1013920178601047	-4.374182686802739	0.8250890364907512	5XJ6_A	8.0	6.72	0.062	8.0	3.385	3.762	8.078	1
1623	0.983	24	-3.101352726017211	-4.373543726198741	0.8371160175187788	3S5Q_A	6.2	7.004	0.376	7.03	0.377	4.18	9.667	1
1624	0.551	37	-3.1015896730993395	-4.381977407502758	0.8326138597654271	4G2W_A	7.5	7.061	0.226	7.5	3.711	4.567	8.518	1
1625	0.757	7	-3.1017075621905095	-4.386278946107361	0.8349625368949927	2WN7_A	9.0	8.163	0.022	9.0	2.086	3.982	10.541	1
1626	0.975	172	-3.10171967260651	-4.38671111307934	0.843205730619073	2Y3F_A	8.5	5.088	0.038	4.0	1.912	2.028	8.472	0
1627	0.969	1	-3.10171967260651	-4.38671111307934	0.8519641826182072	6YLI_D	7.0	6.3	0.144	5.8	4.0	5.153	8.438	1
1628	0.933	641	-3.1017487472942533	-4.387555676714482	0.8588943139291779	5NKI_A	6.5	7.017	0.343	8.5	0.426	4.83	8.879	1
1629	0.906	37	-3.101811665212432	-4.389517672869736	0.8636432680087832	2ONL_D	7.5	6.141	0.125	5.0	1.166	4.531	8.413	1
1630	1.0	5	-3.101811664812599	-4.3895176689365325	0.8719922532289976	7V9Q_A	3.5	7.467	0.16	8.0	1.577	4.46	9.673	0
1631	0.735	145	-3.1019933124022843	-4.396024189473198	0.8706856790640956	3UA9_B	8.5	7.339	0.122	8.5	2.061	5.055	8.86	1
1632	0.98	1	-3.1019933124022843	-4.396024189473197	0.8788944346203542	1QS2_A	8.0	7.15	0.15	7.5	4.212	5.153	8.438	1
1633	1.0	0	-3.1019933124022843	-4.396024189473197	0.8788944346203542	1RR7_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1634	0.679	2	-3.102164726197356	-4.402284052036069	0.8778161496121097	2Z9A_B	4.0	5.6	0.067	6.0	2.784	3.938	8.128	1
1635	0.892	202	-3.102289979969578	-4.406259556134417	0.8790859915640451	6DYB_C	7.5	6.77	0.067	7.5	0.669	4.981	8.562	1
1636	0.357	2	-3.1026858482455593	-4.42051970574248	0.8660300893270251	5JJ1_L	5.6	6.0	0.085	5.6	5.132	5.443	8.128	1
1637	0.695	6	-3.102799561585529	-4.425287932484043	0.8690682370735743	5HY4_H	7.5	7.186	0.196	7.5	2.492	5.323	9.364	1
1638	0.949	79	-3.1028214937901635	-4.4257945377480015	0.8760941723687129	4CAB_D	6.5	7.211	0.144	6.65	0.271	4.488	9.843	1
1639	0.924	1	-3.1028548028334315	-4.426222900823829	0.8815500157850513	7OA7_A	7.0	7.15	0.409	7.42	0.432	5.153	8.728	1
1640	0.979	691	-3.102865464484441	-4.426607225183338	0.8889755854368537	4B4I_A	8.0	4.9	0.143	4.51	2.088	3.52	7.57	0
1641	0.962	32	-3.102814447515082	-4.425427083010321	0.8997484075596472	4HEQ_B	6.5	6.773	0.467	7.08	1.047	4.926	8.008	1
1642	0.998	3	-3.102814447515082	-4.425427083010321	0.9073755011332474	4D77_A	9.5	5.825	0.059	5.5	4.806	5.353	7.877	0
1643	0.97	1	-3.102814443066127	-4.425426926302975	0.9148507845435988	3GJ4_D	6.5	6.85	2.529	6.9	3.577	5.153	8.438	1
1644	0.935	66	-3.1028159861646065	-4.4257321624500765	0.9221559192277825	2C6C_A	7.25	7.893	0.714	8.0	6.694	7.233	8.078	1
1645	0.524	15	-3.103098670249312	-4.436018141784261	0.9149835410080563	3ZOM_B	7.5	7.063	1.42	7.5	3.819	4.235	7.578	1
1646	0.672	28	-3.103242581912991	-4.441067181607648	0.9148219280013815	1LRM_A	6.8	6.976	0.624	6.8	2.629	5.513	8.488	1
1647	0.944	1590	-3.1032905991174546	-4.442503826095261	0.9195549036621528	1RUM_L	8.5	6.76	0.194	7.5	0.472	4.176	8.968	1
1648	0.398	26	-3.103603476532607	-4.453977345672398	0.910863128641293	6VIB_A	8.5	8.493	4.942	8.5	4.996	7.943	9.035	1
1649	0.985	4	-3.1035908012140596	-4.453830262893061	0.9193106416307022	4H9S_F	6.2	6.46	0.069	7.0	3.235	4.106	7.658	1
1650	0.954	12	-3.1036690066419967	-4.4559902321625335	0.9223980410023317	3H4N_B	7.8	6.238	0.719	5.97	1.201	5.543	7.818	1
1651	0.525	43	-3.1039237354769753	-4.4650322603215145	0.9164806017640834	3SGV_B	7.5	6.841	0.096	7.5	3.883	4.821	7.818	1
1652	0.49	1	-3.1041649544246157	-4.473879334916213	0.9114507196792087	6D3U_B	6.9	6.85	2.582	6.9	4.18	5.153	8.438	1
1653	0.919	207	-3.1041762512282234	-4.474070660698672	0.9181317992778768	1JLN_A	7.0	7.41	0.576	7.51	0.585	5.639	8.659	1
1654	0.831	7	-3.104217200553124	-4.475949185268206	0.9235964223993703	3BB8_B	7.6	7.113	0.351	7.6	1.26	5.633	8.769	1
1655	0.943	239	-3.1042375414951335	-4.476398095122222	0.9295967603967374	1YVQ_D	7.5	6.952	1.534	7.0	2.232	5.797	8.153	1
1656	0.787	28	-3.1043792267078287	-4.480831482813263	0.9292060028289263	1CZP_B	5.5	6.793	0.127	5.5	1.624	5.303	8.847	1
1657	0.884	16	-3.1044378590327315	-4.482974905883904	0.9332882877211364	1U56_B	6.5	6.812	0.018	7.5	3.333	4.437	9.053	1
1658	0.998	13	-3.1044378590327315	-4.482974905883904	0.9402449548927067	4QAG_B	8.2	6.093	0.019	6.6	1.909	4.582	7.548	0
1659	1.0	0	-3.1044378590327315	-4.482974905883904	0.9402449548927067	6VD9_D	5.7	6.8	0.311	6.8	0.311	4.693	8.908	1
1660	0.148	8	-3.1048614654388844	-4.498557891532006	0.9259669788313101	4D71_A	4.8	5.022	0.014	4.8	7.135	4.713	6.958	1
1661	0.988	1	-3.1048614654388844	-4.498557891532006	0.9330699830406644	2O8G_J	8.6	7.15	0.15	7.5	4.299	5.153	8.438	0
1662	0.962	17	-3.104845022517438	-4.498184140436482	0.9407901318207534	3GEH_A	7.5	7.006	0.256	6.46	0.451	5.184	9.585	1
1663	0.908	35	-3.10485696876147	-4.4989211164898455	0.9472530525141901	4B14_C	6.25	6.531	0.54	6.0	3.437	5.533	8.318	1
1664	0.495	5	-3.1050708208672417	-4.507105053999422	0.9435145749382152	5A4V_F	7.0	7.3	0.196	7.0	4.171	6.123	8.699	1
1665	0.272	3	-3.1053992733968787	-4.519221452105749	0.9339632717960261	5HWN_D	8.5	8.075	0.047	8.5	6.168	5.713	8.578	1
1666	1.0	0	-3.1053992733968787	-4.519221452105749	0.9339632717960261	3LYX_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1667	0.992	429	-3.1054075935604684	-4.519495559706954	0.9404835630893212	4W7D_B	9.5	6.965	0.375	8.0	0.828	4.555	8.596	0
1668	0.446	13	-3.10567317706111	-4.529295582588852	0.934158681370311	5ZVU_A	6.8	6.621	0.154	6.8	4.633	5.564	6.898	1
1669	0.982	2	-3.10567317706111	-4.529295582588852	0.9410980430306576	1OF3_B	7.5	5.333	0.054	4.6	5.625	4.522	8.128	1
1670	0.495	8	-3.1059167191282366	-4.537220859798275	0.9352860145121853	5XK3_D	7.5	7.311	0.428	7.5	4.105	6.383	7.888	1
1671	0.956	159	-3.10590157350669	-4.5367484067062405	0.9429313756196849	5FVI_D	8.2	7.109	0.285	7.5	0.774	4.18	8.782	1
1672	0.904	20	-3.1059845838314617	-4.53923151285633	0.9454244032721842	2VM6_B	5.8	6.36	0.045	4.0	1.145	3.976	9.105	1
1673	0.746	15	-3.106273921278907	-4.547494712288724	0.9372958309087883	1A68_A	8.5	7.769	0.015	7.49	1.556	6.393	8.698	1
1674	0.987	3	-3.106273921278907	-4.547494712288724	0.9441724495783653	5CVL_A	7.5	6.275	0.072	6.5	2.176	4.943	7.878	1
1675	0.973	439	-3.1062893919845975	-4.5479814706331885	0.9501190960409829	1MRX_B	7.0	5.728	0.126	5.49	1.04	4.414	7.452	1
1676	0.486	1	-3.1064880169172575	-4.555339844614107	0.9469431415465666	5JFC_S	7.0	6.9	0.608	7.0	4.374	5.153	8.438	1
1677	1.0	0	-3.1064880169172575	-4.555339844614107	0.9469431415465666	3DNS_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1678	0.947	256	-3.106498573411633	-4.555710216429215	0.95310137413402	1DD7_A	7.6	6.344	0.388	6.0	0.816	5.099	7.768	1
1679	0.883	34	-3.10648476936676	-4.555223910313729	0.9603760171639437	3TN3_B	7.3	7.129	0.187	7.5	2.032	4.981	8.567	1
1680	0.878	8	-3.1064926316644974	-4.556194867228522	0.9667305487266543	3MKG_B	4.0	6.0	0.029	7.5	1.736	3.971	8.148	1
1681	0.903	49	-3.106514678471251	-4.557012053863913	0.9719497165160206	6E42_D	6.2	7.934	0.466	10.0	1.779	5.973	10.032	1
1682	0.853	328	-3.1065988447005934	-4.559897799592234	0.9739650293747515	2G5V_A	7.0	6.805	0.06	7.0	1.129	4.284	8.514	1
1683	1.0	0	-3.1065988447005934	-4.559897799592234	0.9739650293747515	2NYT_D	5.6	6.8	0.311	6.8	0.311	4.693	8.908	1
1684	0.953	21	-3.1066073088274706	-4.560213128970905	0.9797011598518994	4BR4_A	7.3	5.741	0.021	5.49	2.17	4.521	7.458	1
1685	0.943	17	-3.106628498441305	-4.561110840945435	0.9847877305429608	1LOM_A	6.5	6.889	0.018	6.0	1.843	4.186	10.434	1
1686	0.712	254	-3.1066896864894487	-4.5632413766004305	0.98770263612827	4D1X_A	7.4	7.33	0.541	7.49	2.377	6.109	8.288	1
1687	0.985	3	-3.1066896760980183	-4.563241120266367	0.9935716761939635	3UJM_B	7.0	6.45	0.075	5.5	1.153	5.193	8.268	1
1688	1.0	0	-3.1066896760980183	-4.563241120266367	0.9935716761939635	4V0B_C	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1689	0.345	138	-3.1069432624246667	-4.572548152550647	0.9873497260881867	7DAE_F	6.7	6.642	2.828	6.7	5.342	6.433	6.778	1
1690	0.77	14	-3.1070696118144325	-4.576326862395861	0.9860117004151553	4CBG_D	6.5	6.533	1.468	6.5	1.777	4.59	8.416	1
1691	0.959	1796	-3.1070856725493274	-4.5769348555418	0.9911729892275619	1A4J_L	6.0	6.764	0.135	7.5	0.644	4.223	8.881	1
1692	0.606	12	-3.107344189852717	-4.584896406613141	0.9843264803715341	6M12_b	7.5	7.254	0.381	7.5	3.02	6.693	7.718	1
1693	1.0	0	-3.107344189852717	-4.584896406613141	0.9843264803715341	4YFE_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1694	0.986	203	-3.1073500485974823	-4.585104661007096	0.9899819306591509	5YO5_H	9.2	6.763	0.078	7.5	0.591	4.979	8.556	0
1695	0.351	5	-3.1076349699663495	-4.595624334821573	0.9823035978933154	5XV3_D	7.5	7.067	0.051	7.5	5.483	5.543	7.608	1
1696	0.961	3	-3.1076291656307085	-4.595526713358949	0.9886213292438899	2OQZ_A	6.5	7.325	0.24	7.0	2.408	5.703	8.558	1
1697	0.973	1	-3.1076291656307085	-4.595526713358949	0.994471437946765	6ZPA_A	7.5	6.9	0.611	7.0	4.366	5.153	8.438	1
1698	0.845	81	-3.107733393624469	-4.598692802654207	0.9949716759283658	6HHJ_A	7.5	7.053	0.268	7.5	1.055	4.708	8.733	1
1699	1.0	0	-3.107733393624469	-4.598692802654207	0.9949716759283658	1JQQ_D	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
1700	0.601	95	-3.107903689954054	-4.60473105097703	0.9924223863202819	7KZ2_F	7.4	7.669	0.121	7.4	3.203	5.67	10.052	1
1701	0.961	71	-3.107915645744956	-4.604767621741789	0.9973601259235694	3ORN_A	7.5	7.282	0.131	6.5	1.057	5.031	8.905	1
1702	1.0	0	-3.107915645744956	-4.604767621741789	0.9973601259235694	6YFU_CH	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1703	0.898	9	-3.1079546684743633	-4.606217306814238	1.0012002523004462	6Y6N_B	7.4	7.15	0.145	7.0	1.205	5.763	8.508	1
1704	0.714	129	-3.1083119924333795	-4.614193784648698	0.9881249987546418	6AMI_D	7.85	7.743	1.05	7.85	1.733	6.883	8.37	1
1705	0.954	265	-3.1083181832640148	-4.614373337947666	0.9936886042559758	6QUX_B	6.4	6.945	0.176	7.5	1.879	4.438	8.538	1
1706	0.996	40	-3.108313745563559	-4.614293060905741	0.9996833760225513	6U4O_D	4.0	6.802	0.233	7.49	0.477	4.81	8.526	0
1707	0.65	17	-3.1084052208604187	-4.617664293495638	1.0009917938905781	7CMN_B	8.5	8.184	0.292	8.5	2.92	7.673	8.566	1
1708	0.617	3	-3.108498099706112	-4.621179891157234	1.002281712003574	2WE5_C	6.5	7.05	0.087	6.48	2.513	5.713	9.093	1
