iteration	loss	n_i	w_0	w_1	ID	y	yhat
7475	-0.009731055931999707	2	-1.5139374247921373	2.8947732119704415	4N1L_A	0.0	0.00968386241220674
7476	-0.0006604814161242933	43	-1.5139374247921373	2.8947732119704415	5CWY_A	0.0	0.0006602633462868232
7477	-0.007454095832903668	112	-1.5138399722069509	2.8947823288713543	6BKI_B	0.0	0.007426382961445526
7478	-0.029481940049237265	0	-1.5138399722069509	2.8947823288713543	3U8V_B	0.0	0.029051587236620224
7479	-0.00485369133150788	5	-1.5138399722069509	2.8947823288713543	3BB4_A	0.0	0.00484193120610337
7480	-0.029481940049237265	0	-1.5138399722069509	2.8947823288713543	2CI8_A	0.0	0.029051587236620224
7481	-0.006597367022030611	123	-1.5137306549863594	2.894803875797193	3KW9_A	0.0	0.006575652176064264
7482	-0.008046438019727833	94	-1.513562854085701	2.894839376125241	6B8K_A	0.0	0.008014152090934513
7483	-0.007289400049020426	3	-1.513562854085701	2.894839376125241	1M2D_B	0.0	0.007262896809155056
7484	-0.0011627392087781203	24	-1.513562854085701	2.894839376125241	1AKZ_A	0.0	0.001162063489464809
7485	-0.029481940049237265	0	-1.513562854085701	2.894839376125241	1DEB_B	0.0	0.029051587236620224
7486	-0.029481940049237265	0	-1.513562854085701	2.894839376125241	1VJQ_B	0.0	0.029051587236620224
7487	-0.0013843667095926608	20	-1.513562854085701	2.894839376125241	3TON_B	0.0	0.0013834089160295344
7488	-0.017252344816604297	55	-1.5134854854551751	2.8948332328691455	1H1A_B	0.0	0.017104375278252214
7489	-0.009731055931999707	2	-1.5134854854551751	2.8948332328691455	4UED_B	0.0	0.00968386241220674
7490	-0.0009688554301052319	29	-1.5134854854551751	2.8948332328691455	4C49_D	0.0	0.0009683862412206741
7491	-0.00485369133150788	5	-1.5134854854551751	2.8948332328691455	5GMB_A	0.0	0.00484193120610337
7492	-0.022446213510494268	534	-1.513380091963885	2.8948031321727257	4DUU_A	0.0	0.022196171585669194
7493	-0.23797236536147875	4	-1.5137005309115472	2.8950336695537886	4FWW_A	0.0	0.2117755269088123
7494	-0.01777742562731109	459	-1.5137094421167145	2.8950318097388914	7LE7_B	0.0	0.017620339436427348
7495	-0.029481940049237265	0	-1.5137094421167145	2.8950318097388914	3AU5_B	0.0	0.029051587236620224
7496	-0.014632325860560347	1	-1.5137094421167145	2.8950318097388914	3FWB_C	0.0	0.014525793618310112
7497	-0.0011179934617268992	25	-1.5137094421167145	2.8950318097388914	4TXG_A	0.0	0.0011173687398700087
7498	-0.09955032648602183	52	-1.5136975993025379	2.8950383291421424	5V5J_B	0.0	0.09475560904708016
7499	-0.1076980460851774	9	-1.5136482574206498	2.8950279460784274	2HAY_D	0.0	0.10210132047752937
7500	-0.009731055931999707	2	-1.5136482574206498	2.8950279460784274	7K0Z_D	0.0	0.00968386241220674
7501	-0.00017191766005100477	168	-1.5136482574206498	2.8950279460784274	1F6W_A	0.0	0.00017190288305692439
7502	-0.00485369133150788	5	-1.5136482574206498	2.8950279460784274	6BQ6_B	0.0	0.00484193120610337
7503	-0.009731055931999707	2	-1.5136482574206498	2.8950279460784274	2OKR_F	0.0	0.00968386241220674
7504	-0.0011179934617268992	25	-1.5136482574206498	2.8950279460784274	6JWZ_B	0.0	0.0011173687398700087
7505	-0.05804656458637078	43	-1.5128414599155475	2.895131777272375	4Q15_B	0.0	0.056393992209659065
7506	-0.10121992143503157	30	-1.5151251369872258	2.8949553229610525	6ERA_B	0.0	0.0962657395059446
7507	-0.004158862841899563	6	-1.5151251369872258	2.8949553229610525	3W0N_A	0.0	0.004150226748088603
7508	-0.0011627392087781203	24	-1.5151251369872258	2.8949553229610525	3CTT_A	0.0	0.001162063489464809
7509	-0.042197526895448007	206	-1.5146168804848343	2.8951030338769677	2PDG_A	0.0	0.04131960329359149
7510	-0.013833824658165112	46	-1.514201954282527	2.895169621641093	4X5D_B	0.0	0.013738577024714243
7511	-0.03344174194254953	24	-1.5136485495879657	2.895287011702354	3NS2_C	0.0	0.03288874838689612
7512	-0.001615280932817002	17	-1.5136485495879657	2.895287011702354	5TDV_H	0.0	0.0016139770687011235
7513	-0.003638058120080859	7	-1.5136485495879657	2.895287011702354	6XYN_A	0.0	0.003631448404577528
7514	-0.029481940049237265	0	-1.5136485495879657	2.895287011702354	1ZN6_A	0.0	0.029051587236620224
7515	-0.02942340781147998	751	-1.513461288038586	2.895294100320239	4YJV_A	0.0	0.028994753789996212
7516	-0.10667269228049446	11	-1.5148507263228825	2.8948013584982024	1DV8_A	0.0	0.10118018448581742
7517	-0.0008548237058355551	33	-1.5148507263228825	2.8948013584982024	3SOA_A	0.0	0.000854458448135889
7518	-0.0006054246332764991	47	-1.5148507263228825	2.8948013584982024	5F4X_D	0.0	0.0006052414007629213
7519	-0.20536467734892305	4	-1.5120514235945959	2.8959833244098547	6G0Z_B	0.0	0.18564971284902815
7520	-0.0011627392087781203	24	-1.5120514235945959	2.8959833244098547	1LJ1_B	0.0	0.001162063489464809
7521	-0.024065786321139055	784	-1.5120921787582753	2.8959832306459266	5GXB_B	0.0	0.02377851437475846
7522	-0.0013213993562816342	21	-1.5120921787582753	2.8959832306459266	3RYH_E	0.0	0.0013205266925736465
7523	-0.025823843178936143	275	-1.5120839786357676	2.8959934616022713	7EWA_C	0.0	0.025493259500920483
7524	-0.0007854864471445902	36	-1.5120839786357676	2.8959934616022713	2BSL_B	0.0	0.0007851780334221682
7525	-0.10371509863251162	6	-1.5087857523042982	2.896426580474511	1YZT_B	0.0	0.09851790567998796
7526	-0.0008073143248824668	35	-1.5087857523042982	2.896426580474511	7C2I_B	0.0	0.0008069885343505618
7527	-0.03185301957729542	30	-1.50863778684098	2.896500558745707	5NVI_A	0.0	0.03135105595202136
7528	-0.0022372382319194267	12	-1.50863778684098	2.896500558745707	4BVS_B	0.0	0.0022347374797400173
7529	-0.014632325860560347	1	-1.50863778684098	2.896500558745707	5LFN_D	0.0	0.014525793618310112
7530	-0.0219678445098387	89	-1.508565223873449	2.8965180183831527	1I01_H	0.0	0.021728308648792688
7531	-0.00010052957623863321	288	-1.508565223873449	2.8965180183831527	2VJB_B	0.0	0.00010052452331010459
7532	-0.005827263013035162	4	-1.508565223873449	2.8965180183831527	2R0R_B	0.0	0.005810317447324045
7533	-0.00485369133150788	5	-1.508565223873449	2.8965180183831527	5X1Q_A	0.0	0.00484193120610337
7534	-0.031808547205087995	132	-1.508618666742161	2.8965073018091863	4X99_B	0.0	0.031307976877736086
7535	-0.0006604814161242933	43	-1.508618666742161	2.8965073018091863	7OOR_B	0.0	0.0006602633462868232
7536	-0.0004336998138205761	66	-1.508618666742161	2.8965073018091863	4R5X_A	0.0	0.0004336057796510481
7537	-0.0013213993562816342	21	-1.508618666742161	2.8965073018091863	3KT3_D	0.0	0.0013205266925736465
7538	-0.029481940049237265	0	-1.508618666742161	2.8965073018091863	5W7W_T	0.0	0.029051587236620224
7539	-0.1567491402542979	281	-1.5094404537206538	2.8965856534194274	6XSR_D	0.0	0.14508150344369558
7540	-0.00025712674660829525	112	-1.5094404537206538	2.8965856534194274	6DEJ_D	0.0	0.000257093692359471
7541	-0.0006457993109736153	44	-1.5094404537206538	2.8965856534194274	1QX1_A	0.0	0.0006455908274804494
7542	-0.06282253931409613	391	-1.5101266638532787	2.8963885136095873	3KMM_A	0.0	0.0608898859723839
7543	-0.0010765639995914647	26	-1.5101266638532787	2.8963885136095873	2CJZ_A	0.0	0.0010759847124674157
7544	-0.015884893017516024	128	-1.5101261208020926	2.896390529596989	5C42_B	0.0	0.01575939349861793
7545	-0.004158862841899563	6	-1.5101261208020926	2.896390529596989	3AXD_B	0.0	0.004150226748088603
7546	-0.23794267910924033	3	-1.5051055037747918	2.897252480722269	4L07_B	0.0	0.21175212713095953
7547	-0.004158862841899563	6	-1.5051055037747918	2.897252480722269	6NO1_B	0.0	0.004150226748088603
7548	-0.004158862841899563	6	-1.5051055037747918	2.897252480722269	4WGJ_A	0.0	0.004150226748088603
7549	-0.029481940049237265	0	-1.5051055037747918	2.897252480722269	3IBM_B	0.0	0.029051587236620224
7550	-0.04171063223702333	50	-1.5051654471581721	2.8972428832061343	6EAH_C	0.0	0.04085271327539436
7551	-0.0026445471194204897	10	-1.5051654471581721	2.8972428832061343	1YLA_B	0.0	0.002641053385147293
7552	-0.009731055931999707	2	-1.5051654471581721	2.8972428832061343	6DK7_H	0.0	0.00968386241220674
7553	-0.0008548237058355551	33	-1.5051654471581721	2.8972428832061343	3TDV_B	0.0	0.000854458448135889
7554	-0.053404665212514746	102	-1.5047436963359084	2.8973013312020814	2Q2J_B	0.0	0.052003686276991715
7555	-0.003638058120080859	7	-1.5047436963359084	2.8973013312020814	4FUU_A	0.0	0.003631448404577528
7556	-0.0005010149221324398	57	-1.5047436963359084	2.8973013312020814	6FYL_A	0.0	0.0005008894351141418
7557	-0.004483348534491211	208	-1.5047148337948806	2.897301072365431	3DXN_A	0.0	0.004473313330158026
7558	-0.018169392274505067	390	-1.504716051197401	2.8973013338427793	3DN1_A	0.0	0.018005324042758314
7559	-0.014632325860560347	1	-1.504716051197401	2.8973013338427793	5WFB_B	0.0	0.014525793618310112
7560	-0.00013450713473748386	215	-1.504716051197401	2.8973013338427793	6KB3_A	0.0	0.00013449808905842696
7561	-0.009731055931999707	2	-1.504716051197401	2.8973013338427793	4DZK_A	0.0	0.00968386241220674
7562	-0.00026656384825775623	108	-1.504716051197401	2.8973013338427793	5W1J_B	0.0	0.0002665283232717452
7563	-0.0024239008787018926	11	-1.504716051197401	2.8973013338427793	2DY3_D	0.0	0.002420965603051685
7564	-0.029481940049237265	0	-1.504716051197401	2.8973013338427793	6BLI_L	0.0	0.029051587236620224
7565	-0.014632325860560347	1	-1.504716051197401	2.8973013338427793	3FEW_X	0.0	0.014525793618310112
7566	-0.08107645780931791	161	-1.5042653158834378	2.8972577661016277	1IF2_A	0.0	0.07787681476939684
7567	-0.013202202030395247	78	-1.5042706836364934	2.897256847052985	5XX8_B	0.0	0.013115435218550749
7568	-0.0013213993562816342	21	-1.5042706836364934	2.897256847052985	7LSR_A	0.0	0.0013205266925736465
7569	-0.009731055931999707	2	-1.5042706836364934	2.897256847052985	4RV1_F	0.0	0.00968386241220674
7570	-0.005827263013035162	4	-1.5042706836364934	2.897256847052985	4E4U_A	0.0	0.005810317447324045
7571	-0.009682509515771128	110	-1.5042798596605234	2.8972647221873498	5HAI_A	0.0	0.009635784945808582
7572	-0.04470124767389243	21	-1.5040627006723142	2.8972630609993435	4W5K_B	0.0	0.04371686902840182
7573	-0.0012639108875106906	22	-1.5040627006723142	2.8972630609993435	3TV5_C	0.0	0.0012631124885487054
7574	-0.0007451900784176738	38	-1.5040627006723142	2.8972630609993435	3W5Z_A	0.0	0.0007449124932466724
7575	-0.000937587373080579	30	-1.5040627006723142	2.8972630609993435	5WCE_B	0.0	0.0009371479753748459
7576	-0.007289400049020426	3	-1.5040627006723142	2.8972630609993435	3M1X_A	0.0	0.007262896809155056
7577	-0.029481940049237265	0	-1.5040627006723142	2.8972630609993435	3LYX_B	0.0	0.029051587236620224
7578	-0.004158862841899563	6	-1.5040627006723142	2.8972630609993435	4MFV_B	0.0	0.004150226748088603
7579	-0.0020772694049906695	13	-1.5040627006723142	2.8972630609993435	5OY2_A	0.0	0.0020751133740443016
7580	-0.014632325860560347	1	-1.5040627006723142	2.8972630609993435	3M2P_F	0.0	0.014525793618310112
7581	-0.1769705106619489	49	-1.504117736813545	2.8972914670150343	5KM2_B	0.0	0.1621955095414489
7582	-3.3621056867711756	732	-1.5208798808570339	2.894730957636444	4TWN_A	1.0	0.03466219432208681
7583	-0.007289400049020426	3	-1.5208798808570339	2.894730957636444	6Y9M_D	0.0	0.007262896809155056
7584	-0.009731055931999707	2	-1.5208798808570339	2.894730957636444	3HI7_B	0.0	0.00968386241220674
7585	-0.1747499048682548	91	-1.5213365500994869	2.8946579483796784	1GJM_A	0.0	0.16033300886139978
7586	-5.484874117355523	6	-1.5213365500994869	2.8946579483796784	4M1V_A	1.0	0.004149057340720869
7587	-0.0026445471194204897	10	-1.5213365500994869	2.8946579483796784	6VIM_H	0.0	0.002641053385147293
7588	-0.00485369133150788	5	-1.5213365500994869	2.8946579483796784	1X8Y_A	0.0	0.00484193120610337
7589	-0.0032331752199965336	8	-1.5213365500994869	2.8946579483796784	1M8F_A	0.0	0.003227954137402247
7590	-0.029481940049237265	0	-1.5213365500994869	2.8946579483796784	4PU5_A	0.0	0.029051587236620224
7591	-0.030639661421356264	69	-1.521385292757333	2.894670640986178	3LKZ_B	0.0	0.030175024526141
7592	-0.0026445471194204897	10	-1.521385292757333	2.894670640986178	2CIW_A	0.0	0.002641053385147293
7593	-0.0024239008787018926	11	-1.521385292757333	2.894670640986178	4B8R_A	0.0	0.002420965603051685
7594	-0.01001575767371894	103	-1.521381102913826	2.894679530785542	1J9R_C	0.0	0.00996576701016154
7595	-0.0026445471194204897	10	-1.521381102913826	2.894679530785542	1AG9_B	0.0	0.002641053385147293
7596	-0.0020772694049906695	13	-1.521381102913826	2.894679530785542	5H8T_A	0.0	0.0020751133740443016
7597	-0.0026445471194204897	10	-1.521381102913826	2.894679530785542	4CTI_D	0.0	0.002641053385147293
7598	-0.0007648078445690746	37	-1.521381102913826	2.894679530785542	4H95_B	0.0	0.000764515453595269
7599	-0.0014536353779875724	19	-1.521381102913826	2.894679530785542	5THQ_H	0.0	0.0014525793618310112
7600	-0.003638058120080859	7	-1.521381102913826	2.894679530785542	3WL6_B	0.0	0.003631448404577528
7601	-0.029481940049237265	0	-1.521381102913826	2.894679530785542	3HCZ_A	0.0	0.029051587236620224
7602	-0.0006317557599271905	45	-1.521381102913826	2.894679530785542	5I7R_B	0.0	0.0006315562442743527
7603	-0.16207867484523764	272	-1.5206945611873992	2.8948605083507952	2ESA_A	0.0	0.14962570115798568
7604	-0.0010022809860480049	28	-1.5206945611873992	2.8948605083507952	6SFE_B	0.0	0.0010017788702282836
7605	-0.0018173746275922317	15	-1.5206945611873992	2.8948605083507952	5FK7_B	0.0	0.001815724202288764
7606	-0.040039868216345406	379	-1.5206723202034282	2.8948704164416346	7JXV_B	0.0	0.03924886504533424
7607	-0.001615280932817002	17	-1.5206723202034282	2.8948704164416346	2D0Q_B	0.0	0.0016139770687011235
7608	-0.16522710462226387	266	-1.5216242704307077	2.8948293153246674	3B7D_H	0.0	0.1522988346274273
7609	-0.028757112796987738	175	-1.5215318804635884	2.8949014104382464	2WRS_B	0.0	0.02834756224909537
7610	-0.023791085579981656	349	-1.5212085087498366	2.894923802393003	6AUB_A	0.0	0.023510308772671126
7611	-0.0013213993562816342	21	-1.5212085087498366	2.894923802393003	4O6H_H	0.0	0.0013205266925736465
7612	-0.074614751677361	12	-1.5206633538738492	2.8949339675710544	4D7V_B	0.0	0.07189903319454403
7613	-0.0032331752199965336	8	-1.5206633538738492	2.8949339675710544	5Y42_F	0.0	0.003227954137402247
7614	-0.014632325860560347	1	-1.5206633538738492	2.8949339675710544	3IBX_D	0.0	0.014525793618310112
7615	-0.03662746266485822	22	-1.5201869691417749	2.8948892387018113	5VMA_A	0.0	0.03596479243179281
7616	-0.000691943795917187	41	-1.5201869691417749	2.8948892387018113	5DE9_B	0.0	0.0006917044580147672
7617	-0.009731055931999707	2	-1.5201869691417749	2.8948892387018113	6Y3X_E	0.0	0.00968386241220674
7618	-0.0022372382319194267	12	-1.5201869691417749	2.8948892387018113	4TQX_A	0.0	0.0022347374797400173
7619	-0.005827263013035162	4	-1.5201869691417749	2.8948892387018113	4NT2_A	0.0	0.005810317447324045
7620	-0.008703301229209889	84	-1.5200112237281587	2.8948820503870776	6S9X_A	0.0	0.008665537139894822
7621	-0.0017599318443627743	599	-1.520013536753042	2.8948814825898297	5JN7_A	0.0	0.0017583840724385259
7622	-0.007289400049020426	3	-1.520013536753042	2.8948814825898297	5DMP_A	0.0	0.007262896809155056
7623	-0.009731055931999707	2	-1.520013536753042	2.8948814825898297	1R5I_H	0.0	0.00968386241220674
7624	-0.0013213993562816342	21	-1.520013536753042	2.8948814825898297	4IPN_E	0.0	0.0013205266925736465
7625	-0.0006317557599271905	45	-1.520013536753042	2.8948814825898297	4V8J_DZ	0.0	0.0006315562442743527
7626	-0.014632325860560347	1	-1.520013536753042	2.8948814825898297	3JVE_A	0.0	0.014525793618310112
7627	-0.004158862841899563	6	-1.520013536753042	2.8948814825898297	6XEP_A	0.0	0.004150226748088603
7628	-0.05622390861338778	371	-1.520071627612374	2.894860758941842	3PWP_E	0.0	0.05467255476585979
7629	-0.0012268130320381822	419	-1.520024112494425	2.8948629642974617	5P4N_A	0.0	0.0012260608045759995
7630	-0.0008807388650167197	32	-1.520024112494425	2.8948629642974617	2NN7_B	0.0	0.000880351128382431
7631	-0.0015302010679082057	18	-1.520024112494425	2.8948629642974617	4GHO_B	0.0	0.001529030907190538
7632	-0.007289400049020426	3	-1.520024112494425	2.8948629642974617	2I0F_E	0.0	0.007262896809155056
7633	-0.001724976406913305	620	-1.5200276098996874	2.894862178024062	1YO1_A	0.0	0.0017234894901994471
7634	-0.009731055931999707	2	-1.5200276098996874	2.894862178024062	2IRY_B	0.0	0.00968386241220674
7635	-0.007289400049020426	3	-1.5200276098996874	2.894862178024062	3I0O_A	0.0	0.007262896809155056
7636	-0.0009688554301052319	29	-1.5200276098996874	2.894862178024062	7CQS_A	0.0	0.0009683862412206741
7637	-0.009731055931999707	2	-1.5200276098996874	2.894862178024062	6XVU_D	0.0	0.00968386241220674
7638	-0.0005588404921990284	51	-1.5200276098996874	2.894862178024062	5OMP_A	0.0	0.0005586843699350043
7639	-0.04420785009684618	256	-1.5200434930407452	2.894859189538576	6XDJ_D	0.0	0.04324492483012246
7640	-0.02434400712172621	937	-1.520010101550861	2.894864836381146	1AD0_D	0.0	0.024050081718445807
7641	-0.0024239008787018926	11	-1.520010101550861	2.894864836381146	3LF6_B	0.0	0.002420965603051685
7642	-0.029481940049237265	0	-1.520010101550861	2.894864836381146	2DDZ_F	0.0	0.029051587236620224
7643	-0.000937587373080579	30	-1.520010101550861	2.894864836381146	3TGD_A	0.0	0.0009371479753748459
7644	-0.0032331752199965336	8	-1.520010101550861	2.894864836381146	7KB9_B	0.0	0.003227954137402247
7645	-0.007289400049020426	3	-1.520010101550861	2.894864836381146	1IJG_L	0.0	0.007262896809155056
7646	-0.009731055931999707	2	-1.520010101550861	2.894864836381146	3R1V_B	0.0	0.00968386241220674
7647	-0.005928078379533531	728	-1.520029327783051	2.8948616772452738	5OOY_F	0.0	0.005910541992367553
7648	-0.025988754999910896	2010	-1.5200211091408904	2.894859522401367	1EHL_L	0.0	0.025653953931478676
7649	-0.004863690804456793	742	-1.5199805836483826	2.894865191393326	1IOC_A	0.0	0.004851882212539588
7650	-0.03129158924231007	224	-1.5202986959145635	2.894826856260162	5M63_N	0.0	0.03080707436128672
7651	-0.005827263013035162	4	-1.5202986959145635	2.894826856260162	1E5X_B	0.0	0.005810317447324045
7652	-0.027175450230184705	1812	-1.520320143447125	2.894822519117591	5GJS_L	0.0	0.02680951994903363
7653	-0.00485369133150788	5	-1.520320143447125	2.894822519117591	1KDR_B	0.0	0.00484193120610337
7654	-0.0005482934407884866	52	-1.520320143447125	2.894822519117591	5SWR_B	0.0	0.0005481431554079288
7655	-0.014632325860560347	1	-1.520320143447125	2.894822519117591	7NLJ_B	0.0	0.014525793618310112
7656	-0.012596543874809418	65	-1.5201253739180056	2.894841155447966	4O5R_E	0.0	0.012517539491334136
7657	-0.0004612426613868999	62	-1.5201253739180056	2.894841155447966	4CW6_A	0.0	0.0004611363053431781
7658	-0.005827263013035162	4	-1.5201253739180056	2.894841155447966	4V60_m	0.0	0.005810317447324045
7659	-0.00485369133150788	5	-1.5201253739180056	2.894841155447966	1F9R_D	0.0	0.00484193120610337
7660	-0.0017103787604579104	16	-1.5201253739180056	2.894841155447966	4DYU_L	0.0	0.001708916896271778
7661	-0.0448046302575083	44	-1.5199858223669718	2.8949156169718284	4PAQ_A	0.0	0.04381572693896876
7662	-0.002109351740486387	366	-1.5199445540710839	2.8949276019712067	4O7C_A	0.0	0.0021071286214919146
7663	-0.0026445471194204897	10	-1.5199445540710839	2.8949276019712067	6Z1K_A	0.0	0.002641053385147293
7664	-0.0005812006090901818	49	-1.5199445540710839	2.8949276019712067	1TS7_A	0.0	0.0005810317447324045
7665	-0.003638058120080859	7	-1.5199445540710839	2.8949276019712067	1YGS_A	0.0	0.003631448404577528
7666	-0.0019386504514566697	14	-1.5199445540710839	2.8949276019712067	2H99_B	0.0	0.0019367724824413482
7667	-0.002909386888245293	9	-1.5199445540710839	2.8949276019712067	6PHM_A	0.0	0.0029051587236620224
7668	-0.0026445471194204897	10	-1.5199445540710839	2.8949276019712067	1Y17_B	0.0	0.002641053385147293
7669	-0.0008548237058355551	33	-1.5199445540710839	2.8949276019712067	1WZK_B	0.0	0.000854458448135889
7670	-0.00019900327406153516	145	-1.5199445540710839	2.8949276019712067	5LXS_F	0.0	0.00019898347422342617
7671	-0.0005930653639432042	48	-1.5199445540710839	2.8949276019712067	6AP8_B	0.0	0.000592889535441229
7672	-0.0022372382319194267	12	-1.5199445540710839	2.8949276019712067	3QC6_X	0.0	0.0022347374797400173
7673	-0.003638058120080859	7	-1.5199445540710839	2.8949276019712067	5CKB_B	0.0	0.003631448404577528
7674	-0.004158862841899563	6	-1.5199445540710839	2.8949276019712067	5LL2_D	0.0	0.004150226748088603
7675	-0.029481940049237265	0	-1.5199445540710839	2.8949276019712067	4QN9_B	0.0	0.029051587236620224
7676	-0.0018173746275922317	15	-1.5199445540710839	2.8949276019712067	5O26_B	0.0	0.001815724202288764
7677	-0.022905940054307357	715	-1.5199633046786467	2.8949242355340394	6OQ7_C	0.0	0.02264559064738201
7678	-2.370315790084786	50	-1.516137444102404	2.896284019471983	5M9R_B	1.0	0.09345121065219751
7679	-0.06382627996368105	50	-1.5163313253883162	2.8962061195383404	4WH4_B	0.0	0.06183203605200231
7680	-0.0024239008787018926	11	-1.5163313253883162	2.8962061195383404	4WKU_B	0.0	0.002420965603051685
7681	-0.009731055931999707	2	-1.5163313253883162	2.8962061195383404	3H7A_D	0.0	0.00968386241220674
7682	-0.00016141073288155927	179	-1.5163313253883162	2.8962061195383404	4IYD_B	0.0	0.00016139770687011236
7683	-0.007289400049020426	3	-1.5163313253883162	2.8962061195383404	3JSC_A	0.0	0.007262896809155056
7684	-0.022500155819829178	919	-1.5163019031862408	2.896204087670341	2J5L_C	0.0	0.022248915159682536
7685	-0.007289400049020426	3	-1.5163019031862408	2.896204087670341	7XFD_B	0.0	0.007262896809155056
7686	-0.029481940049237265	0	-1.5163019031862408	2.896204087670341	6I1C_C	0.0	0.029051587236620224
7687	-0.030061080051823424	68	-1.5162938881507313	2.896220067063401	1T09_B	0.0	0.029613739504753742
7688	-0.049210503898468407	21	-1.5163955106557137	2.896173943189422	3HJD_B	0.0	0.04801928704635159
7689	-0.018955009523058813	578	-1.5163731399110751	2.896184463983837	4IK1_A	0.0	0.018776493036683245
7690	-0.01199403450007372	125	-1.5161528063947605	2.896201915553619	3L4I_B	0.0	0.011922392778757826
7691	-0.011229586635666438	140	-1.5159686310303115	2.89620893757435	3EGT_B	0.0	0.011166770181806215
7692	-0.25427501701562405	12	-1.5150434687864145	2.896564133954281	4AYH_A	0.0	0.2245214970661798
7693	-0.03163832794167794	74	-1.515251289866584	2.896568321892991	1A9O_A	0.0	0.031143072800561927
7694	-0.0005588404921990284	51	-1.515251289866584	2.896568321892991	3I69_H	0.0	0.0005586843699350043
7695	-0.008044532528081162	94	-1.515083409774972	2.896603883479469	6B8K_A	0.0	0.008012261868386735
7696	-0.0026445471194204897	10	-1.515083409774972	2.896603883479469	6VIM_H	0.0	0.002641053385147293
7697	-0.0020772694049906695	13	-1.515083409774972	2.896603883479469	7AO1_B	0.0	0.0020751133740443016
7698	-0.0024239008787018926	11	-1.515083409774972	2.896603883479469	3KCG_L	0.0	0.002420965603051685
7699	-0.00485369133150788	5	-1.515083409774972	2.896603883479469	6SBC_A	0.0	0.00484193120610337
7700	-0.1744058111931883	91	-1.5155145420582323	2.8965445145114965	2ZUJ_A	0.0	0.1600440350464071
7701	-0.029481940049237265	0	-1.5155145420582323	2.8965445145114965	7CLA_A	0.0	0.029051587236620224
7702	-0.002909386888245293	9	-1.5155145420582323	2.8965445145114965	3RVA_A	0.0	0.0029051587236620224
7703	-0.2960832407743369	3	-1.5153735636916832	2.8966235404729916	7MPK_C	0.0	0.25627448284448096
7704	-0.029481940049237265	0	-1.5153735636916832	2.8966235404729916	4E6F_B	0.0	0.029051587236620224
7705	-0.007289400049020426	3	-1.5153735636916832	2.8966235404729916	5OYK_A	0.0	0.007262896809155056
7706	-0.00011304758511075434	256	-1.5153735636916832	2.8966235404729916	5CV8_A	0.0	0.00011304119547323045
7707	-0.001615280932817002	17	-1.5153735636916832	2.8966235404729916	1YFS_B	0.0	0.0016139770687011235
7708	-0.007289400049020426	3	-1.5153735636916832	2.8966235404729916	4V17_B	0.0	0.007262896809155056
7709	-0.029481940049237265	0	-1.5153735636916832	2.8966235404729916	4KJM_B	0.0	0.029051587236620224
7710	-0.00038233080590648554	75	-1.5153735636916832	2.8966235404729916	4WZT_B	0.0	0.0003822577267976345
7711	-0.001615280932817002	17	-1.5153735636916832	2.8966235404729916	2Y2I_A	0.0	0.0016139770687011235
7712	-0.0022372382319194267	12	-1.5153735636916832	2.8966235404729916	6IDV_B	0.0	0.0022347374797400173
7713	-0.003638058120080859	7	-1.5153735636916832	2.8966235404729916	5AEE_B	0.0	0.003631448404577528
7714	-0.004832329438673071	746	-1.515332842860197	2.896629355081813	1GB3_A	0.0	0.004820672519021961
7715	-0.06533132005956631	33	-1.5137312637675477	2.897017967350813	4F46_B	0.0	0.06324295444371532
7716	-0.007289400049020426	3	-1.5137312637675477	2.897017967350813	4FSP_A	0.0	0.007262896809155056
7717	-0.00040357569289099527	71	-1.5137312637675477	2.897017967350813	4URL_B	0.0	0.0004034942671752809
7718	-0.003638058120080859	7	-1.5137312637675477	2.897017967350813	3PYD_A	0.0	0.003631448404577528
7719	-0.0005010149221324398	57	-1.5137312637675477	2.897017967350813	3RAW_B	0.0	0.0005008894351141418
7720	-0.0024239008787018926	11	-1.5137312637675477	2.897017967350813	4PPZ_A	0.0	0.002420965603051685
7721	-0.007289400049020426	3	-1.5137312637675477	2.897017967350813	2XM7_A	0.0	0.007262896809155056
7722	-0.0009688554301052319	29	-1.5137312637675477	2.897017967350813	7RCL_D	0.0	0.0009683862412206741
7723	-0.002909386888245293	9	-1.5137312637675477	2.897017967350813	1DJU_B	0.0	0.0029051587236620224
7724	-0.009731055931999707	2	-1.5137312637675477	2.897017967350813	1Q19_D	0.0	0.00968386241220674
7725	-0.029481940049237265	0	-1.5137312637675477	2.897017967350813	3OMS_A	0.0	0.029051587236620224
7726	-0.00019900327406153516	145	-1.5137312637675477	2.897017967350813	5SB3_F	0.0	0.00019898347422342617
7727	-0.0019386504514566697	14	-1.5137312637675477	2.897017967350813	5LYB_sR	0.0	0.0019367724824413482
7728	-0.029481940049237265	0	-1.5137312637675477	2.897017967350813	3OQ2_B	0.0	0.029051587236620224
7729	-0.005827263013035162	4	-1.5137312637675477	2.897017967350813	1GQH_D	0.0	0.005810317447324045
7730	-0.01786477383343316	457	-1.5137401983530778	2.8970168478110603	4Q1W_B	0.0	0.01770614478998198
7731	-0.06748412426049386	98	-1.5139703373635234	2.896978873160234	6SUO_B	0.0	0.06525743977237623
7732	-0.002909386888245293	9	-1.5139703373635234	2.896978873160234	2ZG3_A	0.0	0.0029051587236620224
7733	-0.014632325860560347	1	-1.5139703373635234	2.896978873160234	2O6G_H	0.0	0.014525793618310112
